true,pred,action,confidence
1559.0,1591.6476,2,0.47720206
1578.0,1588.2042,2,0.4770376
1585.0,1587.0234,2,0.47694662
1579.9999,1589.3267,2,0.47696856
1584.0001,1592.3193,2,0.47713804
1588.0,1596.3274,2,0.47741976
1590.0,1600.5765,2,0.4777527
1618.0001,1605.1267,2,0.47794947
1616.0,1613.4115,2,0.47825816
1621.0,1623.6721,2,0.47870126
1632.0001,1634.3529,2,0.47925106
1641.0,1644.4235,2,0.47988003
1638.0,1654.3413,2,0.48047036
1634.0,1662.3877,2,0.4808699
1645.0,1664.7645,2,0.4812205
1651.9999,1664.4337,2,0.48133025
1682.0,1665.3403,2,0.48140338
1663.0,1670.5198,2,0.48155686
1677.0,1674.0372,2,0.4816414
1675.9999,1678.3265,2,0.4818253
1667.0,1683.4581,2,0.48196247
1670.0,1686.2799,2,0.48209238
1668.0,1689.1621,2,0.48224115
1651.9999,1691.7593,2,0.48243374
1654.0,1689.1884,2,0.48249534
1653.0,1683.2007,2,0.48247808
1627.0001,1676.6768,2,0.48221275
1629.0,1668.5436,2,0.48180437
1653.0,1660.7404,2,0.48126242
1655.0,1657.5071,2,0.4807253
1666.0001,1658.0239,2,0.4802162
1660.0,1662.3723,2,0.48014438
1663.0,1667.3763,2,0.48009008
1661.0001,1673.4065,2,0.48037654
1645.0,1680.132,2,0.48087204
1644.0,1683.6765,2,0.48132014
1659.0,1684.095,2,0.48179644
1660.0,1685.2333,2,0.48220086
1645.0,1686.1714,2,0.4823537
1651.0001,1683.7185,2,0.4823402
1656.9999,1680.3137,2,0.48227587
1642.0001,1677.9054,2,0.48194414
1648.0,1672.9414,2,0.4815015
1646.0,1669.4601,2,0.48121482
1642.0001,1667.0145,2,0.48084778
1649.0,1664.0554,2,0.4805534
1717.0,1663.106,2,0.48035598
1707.0,1669.1948,2,0.48027548
1706.0,1677.2062,2,0.4802138
1717.0,1684.8428,2,0.48055917
1736.0,1692.401,2,0.4810062
1756.0,1703.7009,2,0.48157617
1761.0,1716.8887,2,0.48219332
1766.0,1729.425,2,0.4828257
1769.0,1740.7401,2,0.48342192
1779.0,1750.4578,2,0.48403212
1770.0,1759.716,2,0.48442492
1779.0,1766.739,2,0.48477653
1781.0001,1772.4048,2,0.4850978
1766.0,1778.3295,2,0.4853235
1742.0,1779.7855,2,0.48545069
1756.0,1774.3193,2,0.48558247
1720.0,1768.0449,2,0.48559186
1748.0001,1760.0383,2,0.48544645
1772.0001,1753.2911,2,0.48525855
1795.0,1752.7522,2,0.4849888
1791.0001,1758.1426,2,0.48480943
1780.0,1764.273,2,0.4847377
1766.0,1769.6462,2,0.48483813
1772.0001,1773.803,2,0.4850122
1757.0001,1777.0828,2,0.48534277
1763.0,1778.3943,2,0.48559028
1761.0,1777.0093,2,0.48579675
1762.0001,1773.6018,2,0.48582634
1733.0001,1767.8818,2,0.48568684
1743.0001,1759.2899,2,0.48524168
1750.0,1751.0013,2,0.48479038
1742.0,1745.5066,2,0.48410326
1736.0,1741.1866,2,0.483562
1742.0,1737.6461,2,0.48315448
1737.0,1736.6019,2,0.48294318
1755.0,1735.2635,2,0.4827119
1725.0,1738.8188,2,0.48276797
1727.0,1737.0559,2,0.48254
1726.0,1733.9448,2,0.48263025
1725.0,1730.7867,2,0.4825716
1719.0001,1726.7198,2,0.48245367
1716.0,1723.0784,2,0.48223782
1727.0,1717.7291,2,0.4819247
